"","CDW_CD","RPRSNTV_SEXDSTN","AGE_FACTOR","ORG_FORM_CD","N.Masked","Type1","Type2"
"1165",23080,1,"[40,50)",5,7444,0,0
"1166",23080,1,"[50,60)",1,1223,0,1
"1167",23080,1,"[50,60)",2,604,0,0
"1168",23080,1,"[50,60)",3,1445,0,0
"1169",23080,1,"[50,60)",4,3529,0,0
"1170",23080,1,"[50,60)",5,5061,0,0
"1171",23080,1,"[60,83]",1,5283,0,0
"1172",23080,1,"[60,83]",2,2461,0,0
"1173",23080,1,"[60,83]",3,5798,0,0
"1174",23080,1,"[60,83]",4,14323,0,0
"1175",23080,1,"[60,83]",5,19402,0,0
"1176",23080,2,"[0,30)",1,587,0,0
"1177",23080,2,"[0,30)",2,245,0,0
"1178",23080,2,"[0,30)",3,613,0,0
"1179",23080,2,"[0,30)",4,1549,0,0
"1180",23080,2,"[0,30)",5,2220,0,0
"1181",23080,2,"[30,40)",1,901,0,0
"1182",23080,2,"[30,40)",2,421,0,0
"1183",23080,2,"[30,40)",3,993,0,0
"1184",23080,2,"[30,40)",4,2426,0,0
"1185",23080,2,"[30,40)",5,3310,0,0
"1186",23080,2,"[40,50)",1,694,0,0
"1187",23080,2,"[40,50)",2,318,0,0
"1188",23080,2,"[40,50)",3,767,0,0
"1189",23080,2,"[40,50)",4,1901,0,0
"1190",23080,2,"[40,50)",5,2665,0,0
"1191",23080,2,"[50,60)",1,442,0,0
"1192",23080,2,"[50,60)",2,191,0,0
"1193",23080,2,"[50,60)",3,527,0,0
"1194",23080,2,"[50,60)",4,1241,0,0
"1195",23080,2,"[50,60)",5,1730,0,0
"1196",23080,2,"[60,83]",1,1804,0,0
"1197",23080,2,"[60,83]",2,860,0,0
"1198",23080,2,"[60,83]",3,2031,0,0
"1199",23080,2,"[60,83]",4,5082,0,0
"1200",23080,2,"[60,83]",5,6718,0,0
"1201",23310,1,"[0,30)",1,1664,0,0
"1202",23310,1,"[0,30)",2,765,0,0
"1203",23310,1,"[0,30)",3,1795,0,1
"1204",23310,1,"[0,30)",4,4576,0,0
"1205",23310,1,"[0,30)",5,6246,0,0
"1206",23310,1,"[30,40)",1,2596,0,0
"1207",23310,1,"[30,40)",2,1204,0,0
"1208",23310,1,"[30,40)",3,2854,0,0
"1209",23310,1,"[30,40)",4,7027,0,0
"1210",23310,1,"[30,40)",5,9731,0,0
"1211",23310,1,"[40,50)",1,2039,0,0
"1212",23310,1,"[40,50)",2,903,0,0
"1213",23310,1,"[40,50)",3,2255,0,0
"1214",23310,1,"[40,50)",4,5472,0,0
"1215",23310,1,"[40,50)",5,7542,0,0
"1216",23310,1,"[50,60)",1,1254,0,0
"1217",23310,1,"[50,60)",2,647,0,0
"1218",23310,1,"[50,60)",3,1462,0,1
"1219",23310,1,"[50,60)",4,3563,0,0
"1220",23310,1,"[50,60)",5,5022,0,0
"1221",23310,1,"[60,83]",1,5291,0,0
"1222",23310,1,"[60,83]",2,2347,0,0
"1223",23310,1,"[60,83]",3,5819,0,0
"1224",23310,1,"[60,83]",4,14205,0,0
"1225",23310,1,"[60,83]",5,19592,0,0
"1226",23310,2,"[0,30)",1,584,0,0
"1227",23310,2,"[0,30)",2,252,0,0
"1228",23310,2,"[0,30)",3,614,0,0
"1229",23310,2,"[0,30)",4,1613,0,0
"1230",23310,2,"[0,30)",5,2160,0,0
"1231",23310,2,"[30,40)",1,848,0,0
"1232",23310,2,"[30,40)",2,409,0,0
"1233",23310,2,"[30,40)",3,922,0,0
"1234",23310,2,"[30,40)",4,2385,0,0
"1235",23310,2,"[30,40)",5,3328,0,0
"1236",23310,2,"[40,50)",1,679,0,0
"1237",23310,2,"[40,50)",2,314,0,0
"1238",23310,2,"[40,50)",3,785,0,0
"1239",23310,2,"[40,50)",4,1894,0,0
"1240",23310,2,"[40,50)",5,2628,0,0
"1241",23310,2,"[50,60)",1,432,0,0
"1242",23310,2,"[50,60)",2,200,0,0
"1243",23310,2,"[50,60)",3,504,0,0
"1244",23310,2,"[50,60)",4,1328,0,0
"1245",23310,2,"[50,60)",5,1727,0,0
"1246",23310,2,"[60,83]",1,1801,0,0
"1247",23310,2,"[60,83]",2,838,0,0
"1248",23310,2,"[60,83]",3,1954,0,0
"1249",23310,2,"[60,83]",4,4969,0,0
"1250",23310,2,"[60,83]",5,6872,0,0
"1251",24040,1,"[0,30)",1,1594,0,0
"1252",24040,1,"[0,30)",2,773,0,0
"1253",24040,1,"[0,30)",3,1745,0,0
"1254",24040,1,"[0,30)",4,4511,0,0
"1255",24040,1,"[0,30)",5,6161,0,0
"1256",24040,1,"[30,40)",1,2542,0,0
"1257",24040,1,"[30,40)",2,1268,0,0
"1258",24040,1,"[30,40)",3,2734,0,0
"1259",24040,1,"[30,40)",4,7015,0,0
"1260",24040,1,"[30,40)",5,9844,0,0
"1261",24040,1,"[40,50)",1,1954,0,0
"1262",24040,1,"[40,50)",2,899,0,0
"1263",24040,1,"[40,50)",3,2195,0,0
"1264",24040,1,"[40,50)",4,5468,0,0
"1265",24040,1,"[40,50)",5,7466,0,0
"1266",24040,1,"[50,60)",1,1391,0,0
"1267",24040,1,"[50,60)",2,634,0,0
"1268",24040,1,"[50,60)",3,1458,0,0
"1269",24040,1,"[50,60)",4,3524,0,0
"1270",24040,1,"[50,60)",5,5038,0,0
"1271",24040,1,"[60,83]",1,5043,0,0
"1272",24040,1,"[60,83]",2,2349,0,0
"1273",24040,1,"[60,83]",3,5839,0,0
"1274",24040,1,"[60,83]",4,14343,0,0
"1275",24040,1,"[60,83]",5,19894,0,0
"1276",24040,2,"[0,30)",1,573,0,0
"1277",24040,2,"[0,30)",2,234,0,0
"1278",24040,2,"[0,30)",3,618,0,0
"1279",24040,2,"[0,30)",4,1604,0,0
"1280",24040,2,"[0,30)",5,2113,0,0
"1281",24040,2,"[30,40)",1,929,0,0
"1282",24040,2,"[30,40)",2,412,0,0
"1283",24040,2,"[30,40)",3,988,0,0
"1284",24040,2,"[30,40)",4,2426,0,0
"1285",24040,2,"[30,40)",5,3376,0,0
"1286",24040,2,"[40,50)",1,698,0,0
"1287",24040,2,"[40,50)",2,321,0,0
"1288",24040,2,"[40,50)",3,777,0,0
"1289",24040,2,"[40,50)",4,1840,0,0
"1290",24040,2,"[40,50)",5,2650,0,0
"1291",24040,2,"[50,60)",1,465,0,0
"1292",24040,2,"[50,60)",2,254,0,0
"1293",24040,2,"[50,60)",3,506,0,0
"1294",24040,2,"[50,60)",4,1222,0,0
"1295",24040,2,"[50,60)",5,1744,0,0
"1296",24040,2,"[60,83]",1,1780,0,0
"1297",24040,2,"[60,83]",2,859,0,0
"1298",24040,2,"[60,83]",3,1974,0,1
"1299",24040,2,"[60,83]",4,5012,0,0
"1300",24040,2,"[60,83]",5,6813,0,0
"1301",24050,1,"[0,30)",1,1599,0,0
"1302",24050,1,"[0,30)",2,823,0,0
"1303",24050,1,"[0,30)",3,1821,0,0
"1304",24050,1,"[0,30)",4,4484,0,0
"1305",24050,1,"[0,30)",5,6325,0,0
"1306",24050,1,"[30,40)",1,2471,0,0
"1307",24050,1,"[30,40)",2,1224,0,0
"1308",24050,1,"[30,40)",3,2873,0,0
"1309",24050,1,"[30,40)",4,7086,0,0
"1310",24050,1,"[30,40)",5,9611,0,0
"1311",24050,1,"[40,50)",1,1927,0,0
"1312",24050,1,"[40,50)",2,942,0,0
"1313",24050,1,"[40,50)",3,2070,0,0
"1314",24050,1,"[40,50)",4,5397,0,0
"1315",24050,1,"[40,50)",5,7470,0,0
"1316",24050,1,"[50,60)",1,1297,0,0
"1317",24050,1,"[50,60)",2,648,0,0
"1318",24050,1,"[50,60)",3,1443,0,0
"1319",24050,1,"[50,60)",4,3670,0,0
"1320",24050,1,"[50,60)",5,5061,0,0
"1321",24050,1,"[60,83]",1,5116,0,0
"1322",24050,1,"[60,83]",2,2445,0,0
"1323",24050,1,"[60,83]",3,5718,0,0
"1324",24050,1,"[60,83]",4,14365,0,0
"1325",24050,1,"[60,83]",5,19617,0,0
"1326",24050,2,"[0,30)",1,552,0,0
"1327",24050,2,"[0,30)",2,250,0,0
"1328",24050,2,"[0,30)",3,610,0,0
"1329",24050,2,"[0,30)",4,1593,0,0
"1330",24050,2,"[0,30)",5,2232,0,0
"1331",24050,2,"[30,40)",1,897,0,0
"1332",24050,2,"[30,40)",2,425,0,0
"1333",24050,2,"[30,40)",3,902,0,0
"1334",24050,2,"[30,40)",4,2431,0,0
"1335",24050,2,"[30,40)",5,3450,0,0
"1336",24050,2,"[40,50)",1,657,0,0
"1337",24050,2,"[40,50)",2,300,0,0
"1338",24050,2,"[40,50)",3,776,0,0
"1339",24050,2,"[40,50)",4,1883,0,0
"1340",24050,2,"[40,50)",5,2588,0,0
"1341",24050,2,"[50,60)",1,459,0,0
"1342",24050,2,"[50,60)",2,204,0,0
"1343",24050,2,"[50,60)",3,507,0,0
"1344",24050,2,"[50,60)",4,1248,0,1
"1345",24050,2,"[50,60)",5,1786,0,0
"1346",24050,2,"[60,83]",1,1869,0,0
"1347",24050,2,"[60,83]",2,830,0,0
"1348",24050,2,"[60,83]",3,1997,0,0
"1349",24050,2,"[60,83]",4,4919,0,0
"1350",24050,2,"[60,83]",5,6840,0,0
"1351",25020,1,"[0,30)",1,1700,0,0
"1352",25020,1,"[0,30)",2,760,0,0
"1353",25020,1,"[0,30)",3,1841,0,0
"1354",25020,1,"[0,30)",4,4511,0,0
"1355",25020,1,"[0,30)",5,6204,0,0
"1356",25020,1,"[30,40)",1,2650,0,0
"1357",25020,1,"[30,40)",2,1254,0,0
"1358",25020,1,"[30,40)",3,2771,0,0
"1359",25020,1,"[30,40)",4,7153,0,0
"1360",25020,1,"[30,40)",5,9630,0,0
"1361",25020,1,"[40,50)",1,1900,0,0
"1362",25020,1,"[40,50)",2,906,0,0
"1363",25020,1,"[40,50)",3,2190,0,0
"1364",25020,1,"[40,50)",4,5360,0,0
"1365",25020,1,"[40,50)",5,7506,0,0
"1366",25020,1,"[50,60)",1,1288,0,0
"1367",25020,1,"[50,60)",2,601,0,0
"1368",25020,1,"[50,60)",3,1489,0,0
"1369",25020,1,"[50,60)",4,3607,0,0
"1370",25020,1,"[50,60)",5,4947,0,0
"1371",25020,1,"[60,83]",1,5135,0,0
"1372",25020,1,"[60,83]",2,2460,0,0
"1373",25020,1,"[60,83]",3,5690,0,0
"1374",25020,1,"[60,83]",4,14320,0,0
"1375",25020,1,"[60,83]",5,19742,0,0
"1376",25020,2,"[0,30)",1,571,0,0
"1377",25020,2,"[0,30)",2,272,0,0
"1378",25020,2,"[0,30)",3,646,0,0
"1379",25020,2,"[0,30)",4,1556,0,1
"1380",25020,2,"[0,30)",5,2096,0,0
"1381",25020,2,"[30,40)",1,909,0,0
"1382",25020,2,"[30,40)",2,453,0,0
"1383",25020,2,"[30,40)",3,947,0,0
"1384",25020,2,"[30,40)",4,2510,0,0
"1385",25020,2,"[30,40)",5,3247,0,0
"1386",25020,2,"[40,50)",1,676,0,0
"1387",25020,2,"[40,50)",2,304,0,0
"1388",25020,2,"[40,50)",3,779,0,0
"1389",25020,2,"[40,50)",4,1904,0,0
"1390",25020,2,"[40,50)",5,2541,0,0
"1391",25020,2,"[50,60)",1,451,0,0
"1392",25020,2,"[50,60)",2,201,0,0
"1393",25020,2,"[50,60)",3,513,0,0
"1394",25020,2,"[50,60)",4,1313,0,1
"1395",25020,2,"[50,60)",5,1703,0,0
"1396",25020,2,"[60,83]",1,1899,0,0
"1397",25020,2,"[60,83]",2,885,0,0
"1398",25020,2,"[60,83]",3,1973,0,0
"1399",25020,2,"[60,83]",4,5054,0,0
"1400",25020,2,"[60,83]",5,6679,0,0
"1401",25030,1,"[0,30)",1,3278,0,0
"1402",25030,1,"[0,30)",2,1647,0,0
"1403",25030,1,"[0,30)",3,3629,0,0
"1404",25030,1,"[0,30)",4,8997,0,0
"1405",25030,1,"[0,30)",5,12550,0,0
"1406",25030,1,"[30,40)",1,5113,0,0
"1407",25030,1,"[30,40)",2,2413,0,0
"1408",25030,1,"[30,40)",3,5767,0,0
"1409",25030,1,"[30,40)",4,14214,0,0
"1410",25030,1,"[30,40)",5,19642,0,0
"1411",25030,1,"[40,50)",1,3916,0,0
"1412",25030,1,"[40,50)",2,1905,0,0
"1413",25030,1,"[40,50)",3,4302,0,0
"1414",25030,1,"[40,50)",4,10760,0,0
"1415",25030,1,"[40,50)",5,14921,0,0
"1416",25030,1,"[50,60)",1,2609,0,1
"1417",25030,1,"[50,60)",2,1259,0,0
"1418",25030,1,"[50,60)",3,2930,0,0
"1419",25030,1,"[50,60)",4,7157,0,0
"1420",25030,1,"[50,60)",5,9867,0,0
"1421",25030,1,"[60,83]",1,10284,0,0
"1422",25030,1,"[60,83]",2,4898,0,0
"1423",25030,1,"[60,83]",3,11370,0,0
"1424",25030,1,"[60,83]",4,28548,0,0
"1425",25030,1,"[60,83]",5,39252,0,0
"1426",25030,2,"[0,30)",1,1152,0,0
"1427",25030,2,"[0,30)",2,531,0,0
"1428",25030,2,"[0,30)",3,1272,0,0
"1429",25030,2,"[0,30)",4,3152,0,0
"1430",25030,2,"[0,30)",5,4324,0,1
"1431",25030,2,"[30,40)",1,1847,0,0
"1432",25030,2,"[30,40)",2,826,0,0
"1433",25030,2,"[30,40)",3,1928,0,0
"1434",25030,2,"[30,40)",4,4798,0,0
"1435",25030,2,"[30,40)",5,6616,0,0
"1436",25030,2,"[40,50)",1,1392,0,0
"1437",25030,2,"[40,50)",2,634,0,0
"1438",25030,2,"[40,50)",3,1575,0,0
"1439",25030,2,"[40,50)",4,3762,0,0
"1440",25030,2,"[40,50)",5,5213,0,0
"1441",25030,2,"[50,60)",1,880,0,0
"1442",25030,2,"[50,60)",2,455,0,0
"1443",25030,2,"[50,60)",3,995,0,0
"1444",25030,2,"[50,60)",4,2473,0,0
"1445",25030,2,"[50,60)",5,3521,0,0
"1446",25030,2,"[60,83]",1,3651,0,0
"1447",25030,2,"[60,83]",2,1755,0,0
"1448",25030,2,"[60,83]",3,3985,0,1
"1449",25030,2,"[60,83]",4,9787,0,0
"1450",25030,2,"[60,83]",5,13618,0,0
"1451",25040,1,"[0,30)",1,3311,0,0
"1452",25040,1,"[0,30)",2,1521,0,0
"1453",25040,1,"[0,30)",3,3668,0,0
"1454",25040,1,"[0,30)",4,9122,0,0
"1455",25040,1,"[0,30)",5,12442,0,0
"1456",25040,1,"[30,40)",1,5018,0,0
"1457",25040,1,"[30,40)",2,2405,0,0
"1458",25040,1,"[30,40)",3,5762,0,0
"1459",25040,1,"[30,40)",4,13944,0,0
"1460",25040,1,"[30,40)",5,19455,0,0
"1461",25040,1,"[40,50)",1,3935,0,0
"1462",25040,1,"[40,50)",2,1837,0,0
"1463",25040,1,"[40,50)",3,4363,0,0
"1464",25040,1,"[40,50)",4,10771,0,0
"1465",25040,1,"[40,50)",5,15160,0,0
"1466",25040,1,"[50,60)",1,2567,0,0
"1467",25040,1,"[50,60)",2,1257,0,0
"1468",25040,1,"[50,60)",3,2960,0,1
"1469",25040,1,"[50,60)",4,7234,0,0
"1470",25040,1,"[50,60)",5,9789,0,0
"1471",25040,1,"[60,83]",1,10411,0,0
"1472",25040,1,"[60,83]",2,4979,0,1
"1473",25040,1,"[60,83]",3,11577,0,0
"1474",25040,1,"[60,83]",4,28410,0,0
"1475",25040,1,"[60,83]",5,39001,0,0
"1476",25040,2,"[0,30)",1,1142,0,0
"1477",25040,2,"[0,30)",2,538,0,0
"1478",25040,2,"[0,30)",3,1309,0,0
"1479",25040,2,"[0,30)",4,3175,0,0
"1480",25040,2,"[0,30)",5,4276,0,0
"1481",25040,2,"[30,40)",1,1752,0,0
"1482",25040,2,"[30,40)",2,762,0,0
"1483",25040,2,"[30,40)",3,2007,0,0
"1484",25040,2,"[30,40)",4,5020,0,0
"1485",25040,2,"[30,40)",5,6776,0,0
"1486",25040,2,"[40,50)",1,1395,0,0
"1487",25040,2,"[40,50)",2,665,0,0
"1488",25040,2,"[40,50)",3,1521,0,0
"1489",25040,2,"[40,50)",4,3744,0,1
"1490",25040,2,"[40,50)",5,5121,0,0
"1491",25040,2,"[50,60)",1,888,0,0
"1492",25040,2,"[50,60)",2,394,0,0
"1493",25040,2,"[50,60)",3,1006,0,0
"1494",25040,2,"[50,60)",4,2573,0,0
"1495",25040,2,"[50,60)",5,3499,0,0
"1496",25040,2,"[60,83]",1,3620,0,0
"1497",25040,2,"[60,83]",2,1679,0,0
"1498",25040,2,"[60,83]",3,3995,0,0
"1499",25040,2,"[60,83]",4,9963,0,0
"1500",25040,2,"[60,83]",5,13584,0,0
"1501",25050,1,"[0,30)",1,1635,0,0
"1502",25050,1,"[0,30)",2,834,0,0
"1503",25050,1,"[0,30)",3,1808,0,0
"1504",25050,1,"[0,30)",4,4552,0,0
"1505",25050,1,"[0,30)",5,6240,0,0
"1506",25050,1,"[30,40)",1,2618,0,0
"1507",25050,1,"[30,40)",2,1209,0,0
"1508",25050,1,"[30,40)",3,2822,0,0
"1509",25050,1,"[30,40)",4,7135,0,0
"1510",25050,1,"[30,40)",5,9858,0,0
"1511",25050,1,"[40,50)",1,1989,0,0
"1512",25050,1,"[40,50)",2,907,0,0
"1513",25050,1,"[40,50)",3,2236,0,0
"1514",25050,1,"[40,50)",4,5487,0,0
"1515",25050,1,"[40,50)",5,7344,0,0
"1516",25050,1,"[50,60)",1,1320,0,1
"1517",25050,1,"[50,60)",2,618,0,0
"1518",25050,1,"[50,60)",3,1432,0,0
"1519",25050,1,"[50,60)",4,3677,0,0
"1520",25050,1,"[50,60)",5,4914,0,0
"1521",25050,1,"[60,83]",1,5263,0,0
"1522",25050,1,"[60,83]",2,2365,0,1
"1523",25050,1,"[60,83]",3,5833,0,0
"1524",25050,1,"[60,83]",4,14106,0,0
"1525",25050,1,"[60,83]",5,19786,0,0
"1526",25050,2,"[0,30)",1,534,0,0
"1527",25050,2,"[0,30)",2,271,0,0
"1528",25050,2,"[0,30)",3,619,0,0
"1529",25050,2,"[0,30)",4,1550,0,0
"1530",25050,2,"[0,30)",5,2163,0,0
"1531",25050,2,"[30,40)",1,854,0,0
"1532",25050,2,"[30,40)",2,435,0,0
"1533",25050,2,"[30,40)",3,940,0,0
"1534",25050,2,"[30,40)",4,2360,0,1
"1535",25050,2,"[30,40)",5,3289,0,0
"1536",25050,2,"[40,50)",1,685,0,0
"1537",25050,2,"[40,50)",2,325,0,0
"1538",25050,2,"[40,50)",3,808,0,0
"1539",25050,2,"[40,50)",4,1904,0,0
"1540",25050,2,"[40,50)",5,2577,0,0
"1541",25050,2,"[50,60)",1,462,0,0
"1542",25050,2,"[50,60)",2,199,0,0
"1543",25050,2,"[50,60)",3,493,0,0
"1544",25050,2,"[50,60)",4,1258,0,1
"1545",25050,2,"[50,60)",5,1783,0,0
"1546",25050,2,"[60,83]",1,1787,0,0
"1547",25050,2,"[60,83]",2,832,0,1
"1548",25050,2,"[60,83]",3,1942,0,0
"1549",25050,2,"[60,83]",4,5041,0,0
"1550",25050,2,"[60,83]",5,6801,0,0
"1551",26010,1,"[0,30)",1,1605,0,0
"1552",26010,1,"[0,30)",2,767,0,0
"1553",26010,1,"[0,30)",3,1699,0,0
"1554",26010,1,"[0,30)",4,4500,0,0
"1555",26010,1,"[0,30)",5,6126,0,0
"1556",26010,1,"[30,40)",1,2556,0,0
"1557",26010,1,"[30,40)",2,1241,0,0
"1558",26010,1,"[30,40)",3,2833,0,0
"1559",26010,1,"[30,40)",4,7162,0,0
"1560",26010,1,"[30,40)",5,9765,0,0
"1561",26010,1,"[40,50)",1,1937,0,0
"1562",26010,1,"[40,50)",2,873,0,0
"1563",26010,1,"[40,50)",3,2082,0,0
"1564",26010,1,"[40,50)",4,5426,0,0
"1565",26010,1,"[40,50)",5,7441,0,0
"1566",26010,1,"[50,60)",1,1371,0,0
"1567",26010,1,"[50,60)",2,636,0,0
"1568",26010,1,"[50,60)",3,1440,0,0
"1569",26010,1,"[50,60)",4,3573,0,0
"1570",26010,1,"[50,60)",5,5151,0,0
"1571",26010,1,"[60,83]",1,5126,0,0
"1572",26010,1,"[60,83]",2,2400,0,0
"1573",26010,1,"[60,83]",3,5841,0,0
"1574",26010,1,"[60,83]",4,14431,0,0
"1575",26010,1,"[60,83]",5,19702,0,0
"1576",26010,2,"[0,30)",1,570,0,0
"1577",26010,2,"[0,30)",2,273,0,0
"1578",26010,2,"[0,30)",3,630,0,0
"1579",26010,2,"[0,30)",4,1661,0,0
"1580",26010,2,"[0,30)",5,2054,0,0
"1581",26010,2,"[30,40)",1,903,0,0
"1582",26010,2,"[30,40)",2,431,0,0
"1583",26010,2,"[30,40)",3,1003,0,0
"1584",26010,2,"[30,40)",4,2470,0,0
"1585",26010,2,"[30,40)",5,3450,0,0
"1586",26010,2,"[40,50)",1,701,0,0
"1587",26010,2,"[40,50)",2,339,0,0
"1588",26010,2,"[40,50)",3,751,0,0
"1589",26010,2,"[40,50)",4,1814,0,0
"1590",26010,2,"[40,50)",5,2550,0,0
"1591",26010,2,"[50,60)",1,448,0,0
"1592",26010,2,"[50,60)",2,237,0,0
"1593",26010,2,"[50,60)",3,491,0,0
"1594",26010,2,"[50,60)",4,1246,0,1
"1595",26010,2,"[50,60)",5,1699,0,0
"1596",26010,2,"[60,83]",1,1792,0,1
"1597",26010,2,"[60,83]",2,848,0,0
"1598",26010,2,"[60,83]",3,2025,0,0
"1599",26010,2,"[60,83]",4,4931,0,0
"1600",26010,2,"[60,83]",5,6665,0,0
"1601",26310,1,"[0,30)",1,1650,0,0
"1602",26310,1,"[0,30)",2,791,0,0
"1603",26310,1,"[0,30)",3,1797,0,1
"1604",26310,1,"[0,30)",4,4546,0,0
"1605",26310,1,"[0,30)",5,6162,0,0
"1606",26310,1,"[30,40)",1,2525,0,0
"1607",26310,1,"[30,40)",2,1212,0,0
"1608",26310,1,"[30,40)",3,2811,0,0
"1609",26310,1,"[30,40)",4,6966,0,0
"1610",26310,1,"[30,40)",5,9736,0,0
"1611",26310,1,"[40,50)",1,1948,0,0
"1612",26310,1,"[40,50)",2,900,0,0
"1613",26310,1,"[40,50)",3,2238,0,0
"1614",26310,1,"[40,50)",4,5365,0,0
"1615",26310,1,"[40,50)",5,7537,0,0
"1616",26310,1,"[50,60)",1,1364,0,0
"1617",26310,1,"[50,60)",2,600,0,0
"1618",26310,1,"[50,60)",3,1354,0,0
"1619",26310,1,"[50,60)",4,3660,0,0
"1620",26310,1,"[50,60)",5,4871,0,0
"1621",26310,1,"[60,83]",1,5264,0,0
"1622",26310,1,"[60,83]",2,2439,0,0
"1623",26310,1,"[60,83]",3,5733,0,0
"1624",26310,1,"[60,83]",4,14397,0,0
"1625",26310,1,"[60,83]",5,19765,0,0
"1626",26310,2,"[0,30)",1,597,0,0
"1627",26310,2,"[0,30)",2,257,0,0
"1628",26310,2,"[0,30)",3,647,0,0
"1629",26310,2,"[0,30)",4,1608,0,0
"1630",26310,2,"[0,30)",5,2165,0,0
"1631",26310,2,"[30,40)",1,841,0,0
"1632",26310,2,"[30,40)",2,410,0,0
"1633",26310,2,"[30,40)",3,984,0,0
"1634",26310,2,"[30,40)",4,2469,0,1
"1635",26310,2,"[30,40)",5,3364,0,0
"1636",26310,2,"[40,50)",1,673,0,0
"1637",26310,2,"[40,50)",2,339,0,0
"1638",26310,2,"[40,50)",3,787,0,0
"1639",26310,2,"[40,50)",4,1883,0,0
"1640",26310,2,"[40,50)",5,2517,0,0
"1641",26310,2,"[50,60)",1,461,0,0
"1642",26310,2,"[50,60)",2,209,0,0
"1643",26310,2,"[50,60)",3,484,0,0
"1644",26310,2,"[50,60)",4,1260,0,0
"1645",26310,2,"[50,60)",5,1651,0,1
"1646",26310,2,"[60,83]",1,1787,0,0
"1647",26310,2,"[60,83]",2,855,0,0
"1648",26310,2,"[60,83]",3,2076,0,0
"1649",26310,2,"[60,83]",4,4952,0,0
"1650",26310,2,"[60,83]",5,6763,0,0
"1651",31012,1,"[0,30)",1,1643,0,0
"1652",31012,1,"[0,30)",2,778,0,0
"1653",31012,1,"[0,30)",3,1884,0,0
"1654",31012,1,"[0,30)",4,4474,0,0
"1655",31012,1,"[0,30)",5,6215,0,0
"1656",31012,1,"[30,40)",1,2622,0,0
"1657",31012,1,"[30,40)",2,1189,0,0
"1658",31012,1,"[30,40)",3,2826,0,0
"1659",31012,1,"[30,40)",4,7036,0,0
"1660",31012,1,"[30,40)",5,9775,0,0
"1661",31012,1,"[40,50)",1,1991,0,0
"1662",31012,1,"[40,50)",2,962,0,0
"1663",31012,1,"[40,50)",3,2227,0,0
"1664",31012,1,"[40,50)",4,5346,0,0
"1665",31012,1,"[40,50)",5,7395,0,0
"1666",31012,1,"[50,60)",1,1365,0,0
"1667",31012,1,"[50,60)",2,600,0,0
"1668",31012,1,"[50,60)",3,1487,0,0
"1669",31012,1,"[50,60)",4,3597,0,0
"1670",31012,1,"[50,60)",5,4957,0,0
"1671",31012,1,"[60,83]",1,5191,0,0
"1672",31012,1,"[60,83]",2,2329,0,0
"1673",31012,1,"[60,83]",3,5887,0,0
"1674",31012,1,"[60,83]",4,14310,0,0
"1675",31012,1,"[60,83]",5,19761,0,0
"1676",31012,2,"[0,30)",1,560,0,0
"1677",31012,2,"[0,30)",2,237,0,0
"1678",31012,2,"[0,30)",3,619,0,0
"1679",31012,2,"[0,30)",4,1619,0,1
"1680",31012,2,"[0,30)",5,2077,0,0
"1681",31012,2,"[30,40)",1,903,0,0
"1682",31012,2,"[30,40)",2,457,0,0
"1683",31012,2,"[30,40)",3,992,0,0
"1684",31012,2,"[30,40)",4,2446,0,0
"1685",31012,2,"[30,40)",5,3384,0,0
"1686",31012,2,"[40,50)",1,704,0,0
"1687",31012,2,"[40,50)",2,287,0,0
"1688",31012,2,"[40,50)",3,729,0,0
"1689",31012,2,"[40,50)",4,1846,0,1
"1690",31012,2,"[40,50)",5,2517,0,0
"1691",31012,2,"[50,60)",1,468,0,0
"1692",31012,2,"[50,60)",2,209,0,0
"1693",31012,2,"[50,60)",3,511,0,0
"1694",31012,2,"[50,60)",4,1247,0,1
"1695",31012,2,"[50,60)",5,1674,0,1
"1696",31012,2,"[60,83]",1,1783,0,0
"1697",31012,2,"[60,83]",2,846,0,0
"1698",31012,2,"[60,83]",3,2003,0,0
"1699",31012,2,"[60,83]",4,4964,0,0
"1700",31012,2,"[60,83]",5,6704,0,0
"1701",31014,1,"[0,30)",1,1590,0,0
"1702",31014,1,"[0,30)",2,771,0,0
"1703",31014,1,"[0,30)",3,1770,0,0
"1704",31014,1,"[0,30)",4,4540,0,0
"1705",31014,1,"[0,30)",5,6142,0,0
"1706",31014,1,"[30,40)",1,2548,0,0
"1707",31014,1,"[30,40)",2,1164,0,1
"1708",31014,1,"[30,40)",3,2891,0,0
"1709",31014,1,"[30,40)",4,7181,0,0
"1710",31014,1,"[30,40)",5,9545,0,0
"1711",31014,1,"[40,50)",1,1939,0,0
"1712",31014,1,"[40,50)",2,944,0,0
"1713",31014,1,"[40,50)",3,2123,0,0
"1714",31014,1,"[40,50)",4,5609,0,0
"1715",31014,1,"[40,50)",5,7470,0,0
"1716",31014,1,"[50,60)",1,1310,0,1
"1717",31014,1,"[50,60)",2,604,0,0
"1718",31014,1,"[50,60)",3,1495,0,0
"1719",31014,1,"[50,60)",4,3675,0,0
"1720",31014,1,"[50,60)",5,4970,0,0
"1721",31014,1,"[60,83]",1,5265,0,0
"1722",31014,1,"[60,83]",2,2449,0,0
"1723",31014,1,"[60,83]",3,5676,0,0
"1724",31014,1,"[60,83]",4,14225,0,0
"1725",31014,1,"[60,83]",5,19683,0,0
"1726",31014,2,"[0,30)",1,557,0,0
"1727",31014,2,"[0,30)",2,252,0,0
